Player,Season,Age,Tm,Lg,G,MP,GS,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,All NBA
John Henson\hensojo01,2016-17,26,MIL,NBA,58,1123,39,15.3,0.003,0.34600000000000003,9.6,20.8,15.3,7.7,1.3,6.1,12.7,16.6,110,106,1.2,1.6,2.7,0.11599999999999999,-2.3,0.7,-1.6,0.1,0
Aron Baynes\baynear01,2014-15,28,SAS,NBA,70,1122,17,15.9,0.012,0.318,11.2,20.7,16.1,4.9,0.7,1.5,14.8,17.8,116,103,2.3,1.6,3.9,0.166,-1.4,-0.4,-1.8,0.1,0
Festus Ezeli\ezelife01,2012-13,23,GSW,NBA,78,1120,41,9.3,0.0,0.479,14.3,16.4,15.4,2.7,1.0,5.2,23.5,10.7,97,103,0.0,1.5,1.5,0.066,-4.0,0.7,-3.4,-0.4,0
Tim Frazier\fraziti01,2018-19,28,TOT,NBA,59,1120,19,11.7,0.387,0.207,3.9,11.5,7.7,27.6,1.2,0.4,21.1,13.3,114,114,1.3,0.7,2.0,0.084,-1.4,-0.4,-1.8,0.1,0
Trey Lyles\lylestr01,2018-19,23,DEN,NBA,64,1120,2,12.7,0.40399999999999997,0.23399999999999999,4.2,19.6,11.9,11.3,1.3,1.8,11.1,23.4,100,109,-0.2,1.4,1.2,0.05,-1.8,-0.7,-2.4,-0.1,0
Jodie Meeks\meeksjo01,2017-18,30,WAS,NBA,77,1119,0,12.4,0.534,0.298,1.5,11.2,6.4,9.1,1.3,0.3,7.7,19.0,111,112,1.3,0.8,2.0,0.087,-0.3,-0.8,-1.1,0.3,0
Archie Goodwin\goodwar01,2015-16,21,PHO,NBA,57,1114,13,11.1,0.235,0.457,2.6,11.5,6.9,17.2,1.2,1.0,16.5,23.2,95,111,-0.4,0.5,0.1,0.004,-2.1,-1.5,-3.7,-0.5,0
Gary Neal\nealga01,2013-14,29,TOT,NBA,52,1114,3,12.5,0.382,0.223,1.0,8.3,4.6,13.0,0.8,0.0,11.0,23.8,102,113,0.6,0.3,1.0,0.040999999999999995,-0.7,-2.3,-3.0,-0.3,0
DeMarre Carroll\carrode01,2012-13,26,UTA,NBA,66,1111,12,15.5,0.21600000000000003,0.302,9.1,10.8,9.9,8.7,2.8,1.7,8.5,16.4,115,106,2.0,1.1,3.1,0.134,0.4,0.9,1.3,0.9,0
Greg Smith\smithgr02,2012-13,22,HOU,NBA,70,1110,10,16.1,0.004,0.474,11.5,21.2,16.4,3.5,0.8,2.7,11.0,14.7,125,105,2.8,1.2,4.0,0.172,-0.6,0.0,-0.6,0.4,0
Kevin Garnett\garneke01,2013-14,37,BRK,NBA,54,1109,54,13.3,0.008,0.132,6.5,32.1,19.3,12.4,2.0,3.0,15.5,18.9,93,101,-0.7,1.9,1.2,0.054000000000000006,-2.5,1.3,-1.2,0.2,0
Marcus Thornton\thornma01,2015-16,28,TOT,NBA,61,1109,8,14.7,0.498,0.146,3.8,11.3,7.5,12.9,2.1,0.3,8.1,24.4,104,110,1.0,0.7,1.7,0.07400000000000001,0.9,-1.4,-0.5,0.4,0
Tyler Zeller\zellety01,2017-18,28,TOT,NBA,66,1109,34,16.0,0.084,0.237,11.0,19.4,15.2,6.7,0.7,2.5,11.3,16.4,118,111,2.0,0.9,2.9,0.126,-0.5,-0.9,-1.4,0.2,0
Aaron Brooks\brookaa01,2015-16,31,CHI,NBA,69,1108,0,11.8,0.39399999999999996,0.136,2.0,7.5,4.8,26.0,1.4,0.7,14.2,22.9,99,109,0.2,0.7,0.9,0.04,-1.3,-1.3,-2.6,-0.2,0
Donald Sloan\sloando01,2014-15,27,IND,NBA,53,1107,21,13.1,0.369,0.217,1.2,13.0,7.1,27.5,1.1,0.0,14.3,18.6,104,106,0.9,1.1,2.0,0.085,0.0,-0.1,-0.1,0.5,0
Josh Richardson\richajo01,2015-16,22,MIA,NBA,52,1107,2,11.4,0.423,0.23199999999999998,2.2,8.5,5.5,9.7,1.7,1.7,10.5,13.8,112,106,1.3,1.2,2.5,0.109,-1.1,0.7,-0.4,0.5,0
Timofey Mozgov\mozgoti01,2016-17,30,LAL,NBA,54,1104,52,12.3,0.003,0.23800000000000002,9.9,16.4,13.1,5.9,0.7,2.3,16.6,16.8,106,114,0.7,0.4,1.1,0.048,-2.9,-1.5,-4.3,-0.7,0
Jusuf Nurkić\nurkiju01,2014-15,20,DEN,NBA,62,1103,27,14.8,0.005,0.345,11.8,26.1,18.7,7.3,2.4,4.8,16.3,20.7,96,101,-0.2,1.8,1.6,0.069,-3.7,0.9,-2.8,-0.2,0
Bobby Portis\portibo01,2015-16,20,CHI,NBA,62,1102,4,13.8,0.11900000000000001,0.151,12.0,20.0,16.1,7.5,1.1,1.5,10.4,20.7,100,106,0.3,1.3,1.5,0.066,-1.5,-1.8,-3.3,-0.4,0
Nick Collison\collini01,2014-15,34,OKC,NBA,66,1101,2,11.2,0.237,0.257,8.9,15.3,12.2,11.6,1.6,1.8,13.8,12.8,108,105,1.0,1.2,2.2,0.09699999999999999,-1.9,0.9,-1.0,0.3,0
Shawn Marion\mariosh01,2014-15,36,CLE,NBA,57,1101,24,11.0,0.172,0.127,6.8,14.2,10.5,6.9,1.3,1.9,10.5,12.9,106,107,0.8,0.9,1.7,0.07400000000000001,-0.9,-0.1,-1.0,0.3,0
Kevin Martin\martike02,2015-16,32,TOT,NBA,55,1095,13,11.5,0.325,0.41100000000000003,1.5,10.0,5.8,8.2,1.2,0.2,9.8,22.6,103,111,0.7,0.5,1.2,0.054000000000000006,-1.6,-1.6,-3.2,-0.4,0
Damien Wilkins\wilkida02,2012-13,33,PHI,NBA,61,1095,21,12.5,0.161,0.345,3.2,7.8,5.4,12.9,1.8,1.3,11.9,17.4,106,108,1.0,0.9,1.9,0.083,-2.3,0.1,-2.2,-0.1,0
Nenê Hilário\hilarne01,2015-16,33,WAS,NBA,57,1094,11,16.8,0.008,0.48200000000000004,5.2,21.6,13.2,14.1,2.4,1.9,14.0,21.6,106,103,1.1,1.6,2.7,0.12,-1.3,1.6,0.4,0.6,0
Charlie Villanueva\villach01,2012-13,28,DET,NBA,69,1092,0,14.0,0.5579999999999999,0.106,5.1,20.6,12.7,8.4,1.5,2.8,7.4,21.9,101,106,0.4,1.1,1.6,0.069,0.5,-0.5,0.0,0.6,0
Tarik Black\blackta01,2016-17,25,LAL,NBA,67,1091,16,15.0,0.006999999999999999,0.371,13.9,20.7,17.2,5.3,1.3,3.3,14.5,15.7,114,111,1.5,0.8,2.4,0.105,-2.3,-0.9,-3.2,-0.3,0
Vince Carter\cartevi01,2014-15,38,MEM,NBA,66,1091,1,9.6,0.5710000000000001,0.14,2.8,11.1,7.0,11.1,2.1,1.1,9.1,19.9,94,103,-0.5,1.4,1.0,0.043,-2.1,0.4,-1.7,0.1,0
Ben McLemore\mclembe01,2017-18,24,MEM,NBA,56,1091,17,9.7,0.426,0.172,3.5,11.4,7.4,7.5,1.8,1.3,13.2,19.0,99,112,-0.2,0.7,0.5,0.023,-2.9,-1.0,-3.9,-0.5,0
Robert Sacre\sacrero01,2013-14,24,LAL,NBA,65,1089,13,12.1,0.0,0.313,8.0,16.9,12.5,7.0,1.1,3.1,11.4,15.5,105,110,0.7,0.7,1.4,0.061,-3.0,-0.5,-3.6,-0.4,0
Richard Hamilton\hamilri01,2012-13,34,CHI,NBA,50,1088,45,10.6,0.109,0.162,1.7,7.2,4.4,19.9,1.2,0.3,14.2,25.0,94,107,-0.6,0.9,0.4,0.016,-2.8,-1.2,-4.0,-0.6,0
Lucas Nogueira\noguelu01,2016-17,24,TOR,NBA,57,1088,6,15.5,0.077,0.429,8.5,16.8,12.7,5.4,2.4,7.1,19.9,9.5,125,102,1.7,2.0,3.7,0.16399999999999998,-1.0,3.0,2.0,1.1,0
Shawne Williams\willish03,2014-15,28,TOT,NBA,63,1087,22,10.5,0.593,0.133,3.9,14.0,9.0,6.5,1.2,1.6,8.6,14.9,109,108,1.1,0.8,1.9,0.084,-1.4,-0.6,-2.0,0.0,0
Devin Harris\harride01,2016-17,33,DAL,NBA,65,1087,0,13.8,0.519,0.37799999999999995,1.1,13.0,6.8,20.0,2.1,0.6,12.5,19.7,108,109,1.1,1.1,2.2,0.096,-1.0,0.7,-0.4,0.4,0
Randy Foye\foyera01,2014-15,31,DEN,NBA,50,1087,21,11.0,0.654,0.13699999999999998,0.9,7.8,4.2,17.0,1.6,0.8,12.3,19.3,102,111,0.6,0.4,1.0,0.045,-0.3,-0.9,-1.2,0.2,0
Dāvis Bertāns\bertada01,2017-18,25,SAS,NBA,77,1086,10,14.1,0.6890000000000001,0.134,1.8,13.9,7.8,10.3,1.2,2.1,8.5,17.4,115,106,1.6,1.4,3.1,0.135,1.0,0.6,1.6,1.0,0
Marquis Daniels\daniema01,2012-13,32,MIL,NBA,59,1085,33,9.2,0.205,0.154,4.6,10.5,7.4,9.0,2.4,0.7,10.7,16.9,92,106,-0.6,1.1,0.5,0.023,-3.5,0.6,-2.9,-0.2,0
Francisco García\garcifr01,2013-14,32,HOU,NBA,55,1083,4,9.3,0.6559999999999999,0.065,2.3,9.8,6.3,8.6,1.2,2.3,9.0,13.5,108,108,0.8,0.9,1.8,0.078,-0.7,0.6,-0.1,0.5,0
Ante Žižić\zizican01,2018-19,22,CLE,NBA,59,1082,25,16.2,0.0,0.39899999999999997,10.6,22.8,16.4,7.7,0.6,1.8,13.6,18.2,116,117,1.7,0.3,2.0,0.087,-1.1,-2.1,-3.2,-0.3,0
Gerald Green\greenge01,2012-13,27,IND,NBA,60,1080,7,9.9,0.44299999999999995,0.153,3.3,11.1,7.3,7.9,0.9,1.6,10.5,21.3,95,103,-0.3,1.5,1.3,0.055999999999999994,-1.6,-0.3,-1.9,0.0,0
Leandro Barbosa\barbole01,2015-16,33,GSW,NBA,68,1079,0,11.7,0.297,0.168,3.0,8.4,5.8,10.6,2.0,0.7,11.8,18.1,106,106,0.9,1.2,2.1,0.092,-1.9,-0.1,-2.0,0.0,0
Anthony Tolliver\tollian01,2018-19,33,MIN,NBA,65,1079,0,8.6,0.83,0.23199999999999998,1.5,16.2,8.8,5.5,0.8,1.7,11.2,12.5,110,115,0.6,0.5,1.2,0.052000000000000005,-1.7,-0.7,-2.4,-0.1,0
Enes Kanter\kanteen01,2012-13,20,UTA,NBA,70,1078,2,17.6,0.003,0.309,14.5,18.6,16.5,5.0,1.4,2.3,19.0,22.4,106,107,1.2,1.0,2.3,0.10099999999999999,-0.7,-1.4,-2.1,0.0,0
Brandan Wright\wrighbr03,2013-14,26,DAL,NBA,58,1077,0,23.5,0.0,0.32,11.0,15.1,13.1,4.7,1.5,4.2,8.5,17.4,135,107,4.1,1.0,5.1,0.22699999999999998,3.4,0.0,3.4,1.5,0
Nemanja Bjelica\bjeline01,2015-16,27,MIN,NBA,60,1075,0,11.2,0.532,0.23399999999999999,5.4,17.2,11.4,11.4,1.2,1.6,15.3,12.8,114,110,1.4,0.6,1.9,0.087,-0.9,0.2,-0.7,0.3,0
Stephen Jackson\jacksst02,2012-13,34,SAS,NBA,55,1075,6,8.0,0.515,0.212,2.5,13.5,8.3,10.7,1.8,0.9,17.6,18.7,87,103,-1.2,1.5,0.3,0.013000000000000001,-3.6,0.1,-3.5,-0.4,0
Patrick McCaw\mccawpa01,2016-17,21,GSW,NBA,71,1074,20,8.6,0.502,0.151,2.3,7.6,5.1,9.0,1.4,1.1,12.1,11.9,107,108,0.5,1.2,1.7,0.077,-2.4,0.1,-2.4,-0.1,0
Bismack Biyombo\biyombi01,2013-14,21,CHA,NBA,77,1072,9,13.3,0.0,0.618,11.0,27.6,19.3,1.1,0.3,6.3,17.9,9.6,115,99,1.1,2.1,3.2,0.14400000000000002,-2.9,1.7,-1.2,0.2,0
Tristan Thompson\thomptr01,2017-18,26,CLE,NBA,53,1072,22,13.6,0.0,0.336,13.4,23.3,18.4,4.3,0.7,1.3,11.8,12.6,120,112,1.8,0.7,2.5,0.113,-1.0,-1.9,-2.9,-0.2,0
Lavoy Allen\allenla01,2013-14,24,TOT,NBA,65,1072,2,12.5,0.043,0.16699999999999998,11.7,20.0,15.7,10.1,1.1,2.4,12.0,14.6,104,108,0.6,0.9,1.5,0.066,-2.6,-0.8,-3.5,-0.4,0
Devin Harris\harride01,2018-19,35,DAL,NBA,68,1071,2,10.7,0.5760000000000001,0.386,1.2,9.9,5.6,16.7,1.6,1.3,12.1,18.5,107,112,0.6,0.9,1.5,0.068,-2.6,0.4,-2.2,-0.1,0
Tony Parker\parketo01,2017-18,35,SAS,NBA,55,1071,21,12.7,0.095,0.201,0.7,9.2,4.9,28.2,1.3,0.1,13.9,20.5,103,109,0.4,1.1,1.4,0.065,-2.3,-0.9,-3.3,-0.3,0
Lavoy Allen\allenla01,2014-15,25,IND,NBA,63,1070,0,14.9,0.0,0.157,12.8,20.5,16.7,10.9,0.7,3.1,11.1,15.2,109,102,1.3,1.6,2.8,0.127,-0.5,0.5,0.0,0.6,0
Jason Smith\smithja02,2016-17,30,WAS,NBA,74,1068,3,13.6,0.237,0.155,6.8,20.4,13.6,5.0,1.0,4.2,14.2,16.7,110,108,1.0,1.3,2.3,0.10300000000000001,-2.1,0.4,-1.8,0.1,0
Yogi Ferrell\ferreyo01,2018-19,25,SAC,NBA,71,1067,3,12.7,0.423,0.19,1.2,9.5,5.3,17.0,1.6,0.3,9.5,16.3,114,114,1.3,0.6,1.9,0.087,-1.0,-0.4,-1.4,0.2,0
Luke Babbitt\babbilu01,2016-17,27,MIA,NBA,68,1065,55,8.3,0.747,0.053,1.2,13.5,7.3,4.8,0.9,0.8,8.0,13.0,110,109,0.8,1.0,1.8,0.081,-2.0,-0.1,-2.0,0.0,0
Travis Outlaw\outlatr01,2013-14,29,SAC,NBA,63,1065,4,10.4,0.359,0.16,3.8,14.2,8.9,7.0,1.0,1.4,6.9,15.5,106,110,0.8,0.6,1.4,0.062,-1.1,-0.4,-1.4,0.1,0
Montrezl Harrell\harremo01,2016-17,23,HOU,NBA,58,1064,14,19.2,0.02,0.35100000000000003,8.3,14.2,11.2,9.6,0.9,3.2,9.9,17.6,129,110,3.1,1.0,4.1,0.183,0.9,0.1,1.0,0.8,0
Rodney Hood\hoodro01,2014-15,22,UTA,NBA,50,1064,21,12.3,0.455,0.214,1.0,11.7,6.4,13.2,1.5,0.9,9.9,19.6,108,107,1.3,0.9,2.2,0.098,-1.0,0.3,-0.7,0.3,0
Jonathon Simmons\simmojo02,2018-19,29,TOT,NBA,56,1064,9,8.5,0.297,0.27699999999999997,2.7,10.0,6.3,16.7,1.3,1.2,14.8,18.7,95,111,-0.8,1.1,0.3,0.013000000000000001,-3.9,-0.3,-4.2,-0.6,0
Norman Powell\powelno01,2017-18,24,TOR,NBA,70,1062,18,8.5,0.49700000000000005,0.10400000000000001,1.5,10.9,6.3,11.8,1.7,1.2,14.4,18.9,94,107,-0.6,1.2,0.6,0.027000000000000003,-3.2,0.2,-2.9,-0.3,0
Draymond Green\greendr01,2012-13,22,GSW,NBA,79,1061,1,7.1,0.261,0.214,6.2,20.3,13.5,7.0,2.0,1.8,15.4,14.0,87,102,-0.9,1.6,0.6,0.027999999999999997,-5.0,1.4,-3.6,-0.4,0
Mike Muscala\muscami01,2017-18,26,ATL,NBA,53,1060,7,14.4,0.535,0.19899999999999998,5.9,18.3,12.1,7.3,1.4,2.2,11.0,15.7,115,110,1.5,0.9,2.4,0.109,0.3,0.1,0.3,0.6,0
Alec Burks\burksal01,2017-18,26,UTA,NBA,64,1059,1,13.1,0.34299999999999997,0.3,2.1,18.4,10.3,10.0,1.8,0.6,11.4,22.5,102,105,0.2,1.6,1.9,0.084,-1.3,0.4,-0.9,0.3,0
Quinn Cook\cookqu01,2018-19,25,GSW,NBA,74,1059,10,13.1,0.456,0.059000000000000004,2.3,13.0,7.9,15.2,0.9,0.2,10.0,20.2,110,113,1.0,0.8,1.8,0.08199999999999999,-0.5,-1.6,-2.1,0.0,0
Shelvin Mack\macksh01,2015-16,25,TOT,NBA,52,1058,27,13.6,0.301,0.147,1.4,12.5,7.0,30.6,1.7,0.2,17.7,23.3,99,106,0.2,1.2,1.3,0.061,-1.2,-0.4,-1.6,0.1,0
Tyler Hansbrough\hansbty01,2014-15,29,TOR,NBA,74,1058,8,13.3,0.042,0.8420000000000001,11.6,17.3,14.4,2.8,1.5,1.1,8.1,10.5,132,107,2.6,0.9,3.4,0.156,-0.7,-0.6,-1.3,0.2,0
Thomas Robinson\robinth01,2012-13,21,TOT,NBA,70,1056,0,10.9,0.003,0.34,13.0,21.3,17.1,6.7,2.0,1.9,19.3,19.1,90,107,-0.9,0.9,-0.1,-0.002,-3.8,-1.5,-5.3,-0.9,0
Álex Abrines\abrinal01,2016-17,23,OKC,NBA,68,1055,6,10.1,0.7240000000000001,0.14400000000000002,1.9,7.1,4.5,5.5,1.7,0.6,8.3,15.9,113,110,1.2,0.9,2.1,0.096,-1.3,-0.4,-1.6,0.1,0
Nerlens Noel\noelne01,2018-19,24,OKC,NBA,77,1055,2,19.3,0.0,0.28600000000000003,12.1,20.0,15.9,5.9,2.9,7.7,13.4,13.8,122,99,1.9,2.5,4.3,0.198,-1.2,3.3,2.1,1.1,0
Brandon Rush\rushbr01,2015-16,30,GSW,NBA,72,1055,25,10.1,0.604,0.10800000000000001,2.3,15.4,9.2,7.0,0.9,1.6,10.8,12.5,108,106,0.8,1.2,2.0,0.09,-0.6,-0.2,-0.8,0.3,0
Will Bynum\bynumwi01,2013-14,31,DET,NBA,56,1054,3,14.4,0.14400000000000002,0.281,2.4,8.2,5.1,32.5,1.9,0.5,17.6,23.8,102,112,0.6,0.4,1.0,0.047,-0.6,-1.5,-2.1,0.0,0
James Ennis\ennisja01,2014-15,24,MIA,NBA,62,1051,3,11.5,0.385,0.381,6.0,14.0,10.1,7.2,1.3,1.4,11.9,14.6,110,108,1.2,0.8,1.9,0.08800000000000001,-1.0,-0.5,-1.5,0.1,0
Treveon Graham\grahatr01,2017-18,24,CHO,NBA,63,1050,2,9.0,0.439,0.267,4.3,8.3,6.2,7.8,1.5,0.2,9.9,11.3,114,112,1.1,0.7,1.8,0.08,-2.8,0.1,-2.7,-0.2,0
Tyler Zeller\zellety01,2013-14,24,CLE,NBA,70,1049,9,15.4,0.003,0.41700000000000004,10.8,19.6,15.1,5.6,0.9,3.0,14.9,17.1,112,107,1.5,1.1,2.6,0.12,-1.8,-0.4,-2.2,-0.1,0
Diante Garrett\garredi02,2013-14,25,UTA,NBA,71,1048,0,7.1,0.36200000000000004,0.045,1.2,9.8,5.3,17.6,2.1,0.4,21.7,15.1,87,113,-1.1,0.3,-0.8,-0.036000000000000004,-4.0,-0.6,-4.6,-0.7,0
Nerlens Noel\noelne01,2016-17,22,TOT,NBA,51,1047,19,20.4,0.003,0.359,9.8,22.3,15.9,8.1,3.1,4.0,12.5,17.6,119,102,2.1,1.9,4.0,0.18100000000000002,0.1,2.3,2.4,1.2,0
Damjan Rudež\rudezda01,2014-15,28,IND,NBA,68,1047,2,8.2,0.6459999999999999,0.087,0.9,4.1,2.5,7.9,0.8,0.4,14.7,13.8,105,109,0.6,0.7,1.3,0.061,-1.7,-0.6,-2.3,-0.1,0
Zach Collins\colliza01,2017-18,20,POR,NBA,66,1045,1,7.5,0.391,0.145,4.7,18.2,11.5,7.1,0.8,2.4,15.9,15.4,93,107,-0.7,1.3,0.6,0.03,-4.5,0.2,-4.3,-0.6,0
Terrence Jones\joneste01,2015-16,24,HOU,NBA,50,1044,11,13.5,0.215,0.316,6.5,15.9,11.1,6.3,1.1,3.1,10.5,19.3,104,109,0.8,0.7,1.5,0.068,-0.9,-1.2,-2.1,0.0,0
Joffrey Lauvergne\lauvejo01,2015-16,24,DEN,NBA,59,1041,15,15.7,0.139,0.182,8.1,23.1,15.4,9.1,0.6,1.2,11.6,19.5,111,109,1.6,0.7,2.3,0.105,-0.3,-1.3,-1.6,0.1,0
Greg Monroe\monrogr01,2017-18,27,TOT,NBA,51,1040,14,21.2,0.0,0.308,11.4,25.2,18.3,18.7,2.1,1.8,17.7,22.4,112,105,1.8,1.6,3.4,0.155,1.3,1.0,2.2,1.1,0
Ivica Zubac\zubaciv01,2018-19,21,TOT,NBA,59,1040,37,18.9,0.0,0.332,11.9,24.2,18.2,9.1,0.6,4.0,13.9,20.3,116,108,1.9,1.3,3.2,0.14800000000000002,-0.2,-0.2,-0.5,0.4,0
Cristiano Felício\feliccr01,2016-17,24,CHI,NBA,66,1040,0,15.3,0.0,0.42100000000000004,12.8,19.5,16.1,5.7,1.2,1.3,11.2,12.4,126,107,2.1,1.3,3.4,0.158,-0.6,-0.1,-0.7,0.3,0
Pero Antić\anticpe01,2014-15,32,ATL,NBA,63,1037,3,9.5,0.584,0.41600000000000004,6.6,14.0,10.4,6.9,0.9,1.1,12.3,17.6,102,106,0.5,1.0,1.5,0.07,-3.0,-1.2,-4.1,-0.6,0
Landry Fields\fieldla01,2012-13,24,TOR,NBA,51,1037,22,10.3,0.063,0.23800000000000002,6.7,17.4,11.9,8.9,1.6,0.6,14.6,12.9,101,108,0.3,0.8,1.1,0.052000000000000005,-1.8,0.0,-1.8,0.1,0
Spencer Hawes\hawessp01,2015-16,27,CHO,NBA,57,1035,6,12.4,0.33299999999999996,0.212,5.3,20.6,12.9,16.3,1.1,2.1,14.8,17.1,103,104,0.6,1.4,1.9,0.09,-1.6,1.0,-0.6,0.3,0
Ivan Johnson\johnsiv01,2012-13,28,ATL,NBA,69,1035,5,15.7,0.037000000000000005,0.368,8.5,20.7,14.7,7.4,2.8,1.0,14.7,21.7,102,101,0.6,1.7,2.3,0.106,-2.3,0.7,-1.6,0.1,0
Sterling Brown\brownst02,2018-19,23,MIL,NBA,58,1034,7,10.9,0.47100000000000003,0.135,3.0,14.4,9.0,10.7,1.1,0.7,12.2,15.2,109,108,0.7,1.4,2.1,0.098,-1.8,0.3,-1.5,0.1,0
Nick Young\youngni01,2015-16,30,LAL,NBA,54,1033,2,9.1,0.637,0.204,1.4,9.0,5.1,5.4,1.1,0.5,6.9,18.5,98,115,0.1,0.0,0.1,0.003,-1.6,-2.1,-3.7,-0.5,0
Willie Reed\reedwi02,2016-17,26,MIA,NBA,71,1031,5,17.1,0.013999999999999999,0.309,13.7,22.0,17.8,3.9,0.9,3.6,8.7,15.3,122,105,2.1,1.5,3.6,0.168,-0.9,0.0,-0.9,0.3,0
Gorgui Dieng\dienggo01,2018-19,29,MIN,NBA,76,1031,2,18.1,0.149,0.281,8.3,24.1,16.1,10.3,2.2,3.4,11.9,19.6,114,108,1.5,1.3,2.8,0.132,-0.3,0.9,0.6,0.7,0
Tiago Splitter\splitti01,2014-15,30,SAS,NBA,52,1030,35,18.9,0.0,0.396,10.2,17.4,13.9,11.8,1.7,2.7,14.4,18.4,117,101,2.3,1.7,4.0,0.18899999999999997,0.8,1.5,2.3,1.1,0
Francisco García\garcifr01,2012-13,31,TOT,NBA,58,1029,20,11.0,0.597,0.07,0.9,9.4,5.1,9.2,2.3,2.9,9.4,14.7,105,109,0.6,0.6,1.3,0.059000000000000004,-0.7,0.8,0.2,0.6,0
Jermaine O'Neal\onealje01,2012-13,34,PHO,NBA,55,1029,4,16.7,0.0,0.31,8.9,23.8,16.2,6.8,0.9,5.7,14.8,21.4,103,104,0.7,1.3,2.0,0.092,-1.9,0.6,-1.3,0.2,0
Jerian Grant\grantje02,2016-17,24,CHI,NBA,63,1028,28,13.2,0.445,0.243,1.8,9.9,5.8,17.4,2.3,0.6,11.7,16.0,114,108,1.4,1.2,2.5,0.11900000000000001,-1.3,1.4,0.1,0.6,0
Vince Carter\cartevi01,2017-18,41,SAC,NBA,58,1026,5,10.8,0.583,0.131,1.9,15.1,8.2,9.7,2.1,2.4,10.7,14.7,103,110,0.3,0.9,1.2,0.055999999999999994,-1.9,0.7,-1.2,0.2,0
Kyle Anderson\anderky01,2016-17,23,SAS,NBA,72,1020,14,12.5,0.191,0.273,3.7,19.0,11.5,12.4,2.5,2.1,14.3,12.1,109,101,0.7,2.0,2.7,0.127,-1.4,3.2,1.8,1.0,0
Alonzo Gee\geeal01,2013-14,26,CLE,NBA,65,1020,24,8.6,0.24600000000000002,0.258,3.8,12.8,8.2,6.9,2.0,1.2,14.3,13.4,97,107,-0.1,1.0,0.9,0.040999999999999995,-3.7,0.6,-3.1,-0.3,0
Wesley Iwundu\iwundwe01,2017-18,23,ORL,NBA,62,1020,12,7.8,0.21100000000000002,0.21600000000000003,3.9,11.0,7.4,7.8,1.6,0.9,11.2,11.6,100,112,0.0,0.7,0.7,0.032,-4.2,-0.1,-4.3,-0.6,0
Jordan Hamilton\hamiljo02,2013-14,23,TOT,NBA,60,1019,12,12.7,0.527,0.136,3.5,17.1,10.4,7.9,2.1,1.5,10.4,18.7,102,106,0.4,1.1,1.6,0.073,0.2,0.6,0.7,0.7,0
Dahntay Jones\jonesda02,2012-13,32,TOT,NBA,78,1016,19,6.4,0.221,0.509,2.7,8.4,5.6,6.7,1.1,0.5,12.3,14.0,97,110,0.0,0.6,0.6,0.026000000000000002,-4.9,-0.6,-5.5,-0.9,0
Mindaugas Kuzminskas\kuzmimi01,2016-17,27,NYK,NBA,68,1016,5,12.4,0.455,0.184,5.0,8.4,6.7,10.3,1.4,0.9,11.3,19.2,107,114,0.8,0.4,1.2,0.055,-0.6,-1.4,-1.9,0.0,0
Nik Stauskas\stausni01,2018-19,25,TOT,NBA,68,1015,0,10.9,0.556,0.18899999999999997,1.9,11.7,6.8,11.1,1.0,0.6,12.2,17.6,108,115,0.6,0.5,1.1,0.052000000000000005,-0.7,-1.2,-1.9,0.0,0
Malcolm Delaney\delanma01,2017-18,28,ATL,NBA,54,1014,3,10.6,0.435,0.32299999999999995,1.0,10.0,5.5,23.4,1.7,0.5,16.9,16.9,104,113,0.4,0.6,1.0,0.047,-2.2,-0.4,-2.6,-0.1,0
Jameer Nelson\nelsoja01,2017-18,35,TOT,NBA,50,1013,0,8.1,0.508,0.08199999999999999,1.4,9.5,5.6,22.8,1.3,0.3,21.0,13.7,99,112,-0.1,0.7,0.6,0.027999999999999997,-2.9,-0.4,-3.3,-0.3,0
Shabazz Napier\napiesh01,2014-15,23,MIA,NBA,51,1012,10,9.3,0.518,0.24600000000000002,2.1,11.2,6.7,19.9,2.1,0.3,24.3,15.5,95,108,-0.3,0.8,0.5,0.024,-2.7,-0.5,-3.2,-0.3,0
C.J. Watson\watsocj01,2016-17,32,ORL,NBA,62,1012,9,9.3,0.423,0.266,1.7,8.1,4.8,16.1,2.1,0.2,14.5,14.1,103,112,0.2,0.6,0.9,0.040999999999999995,-3.8,0.2,-3.6,-0.4,0
Greg Stiemsma\stiemgr01,2013-14,28,NOP,NBA,55,1007,20,9.7,0.008,0.262,8.2,18.0,13.0,5.0,1.8,4.7,24.4,8.1,107,107,0.5,1.0,1.5,0.07200000000000001,-3.6,1.9,-1.7,0.1,0
Ish Smith\smithis01,2013-14,25,PHO,NBA,70,1006,1,11.7,0.08199999999999999,0.139,3.5,10.9,7.2,26.0,2.4,1.0,17.9,15.9,98,107,0.0,1.0,1.0,0.048,-2.0,0.6,-1.4,0.2,0
Vince Carter\cartevi01,2015-16,39,MEM,NBA,60,1005,3,12.7,0.493,0.245,3.4,13.6,8.3,8.9,1.9,1.5,8.4,18.5,107,108,1.0,0.8,1.8,0.084,-0.4,-0.6,-1.0,0.3,0
